"idproducto","producto","referencia","tipo","idcategoria","estado","url","idmarca","activo","unidad","facturacion","idbodega","cuenta_inv","cuenta_ing","tributo","costo","ingreso","egreso","saldo","codigo","lifo","codigob","tipourl","minimo","cuenta_gas","controlserie","registro","partida","fob","promedio","fifo"
"1728","ADHESIVOS CON LOGO INSTITUCIONAL PARA COLOCAR EN MAQUINARIA DE 55CM X 17 CM","ADHESIVOS CON LOGO INSTITUCIONAL PARA COLOCAR EN MAQUINARIA DE 55CM X 17 CM","B","92","S ",,,,"Unidad                                            ","N","16","-                             ","-                             ","-","1.5","26","0","26","0                   ","1.5","0                                                 ","1","0","0","N","0260000680001",,,"1.5",
"1360","PINES (95)","COMPRA DE REPUESTOS Y LUBRICANTES PARA LOS VEHICULOS Y MAQUINARIA DEL GADMCCH","B","88","S ",,"253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","106.4","0","0","0","1173                ","0","SD                                                ","1","5","631.54.01","N","0260000680001",,,"106.4",
"1346","RULIMAN EXTERIOR DELANTERO","COMPRA DE REPUESTOS Y LUBRICANTES PARA LOS VEHICULOS Y MAQUINARIA DEL GADMCCH","B","88","S ",,"253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","26.88","0","0","0","1126                ","0","SD                                                ","1","5","631.54.01","N","0260000680001",,,"26.88",
"1203","DISPENSADOR JABON MINI WINS SERIE COMANDATO","CARGA INICIAL","B","79","S ",,"253",,"Unidad                                            ","N","1","131.01.05.001                 ","-                             ","I","9.52","0","0","0","0340                ","0","SD                                                ","1","1","634.08.05","N","0260000680001",,,"9.52",
"151","FILTRO DE AIRE SECUNDARIO LAF-48","210","B","88","S ","-                                                           ","253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","38.94","7","0","7","210                 ","38.94","-                                                 ","1","5","631.54.01","N","0260000680001",,,"38.94",
"153","FILTRO DE HIDRAULICO MULLER","213","B","88","S ","-                                                           ","253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","40.32","4","0","4","213                 ","40.32","-                                                 ","1","5","631.54.01","N","0260000680001",,,"40.32",
"221","FILTRO COMBUSTIBLE LFP-218  MACK","419","B","88","S ","-                                                           ","253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","14.56","4","0","4","419                 ","14.56","-                                                 ","1","5","631.54.01","N","0260000680001",,,"14.56",
"1472","LAPIZ CON GOMA","PRESENTACION EN CAJA DE 12 UNIDADES","B","91","S ",,"253",,"Unidad                                            ","N","1","131.01.04.001                 ","-                             ","I","0.06","48","17","31","0                   ","0.06","SD                                                ","1","5","634.08.04","N","0260000680001",,,"0.06",
"1477","SOBRE DE MANILA F6","SOBRE","B","91","S ",,"253",,"Unidad                                            ","N","1","131.01.04.001                 ","-                             ","I","0.07","50","25","25","0                   ","0.07","SD                                                ","1","5","634.08.04","N","0260000680001",,,"0.07",
"1480","SELLADOR","SELLADOR","B","87","S ",,,,"Unidad                                            ","N","2","152.38.11.001                 ","-                             ","I","7.28","1","0","1","0                   ","7.28","0                                                 ","1","1","631.54.01","N","0260000680001",,,"7.28",
"1204","MASCARILLAS REUTILIZABLES","CARGA INICIAL INVERSION","B","82","S ",,"253",,"Unidad                                            ","N","2","152.38.02.001                 ","-                             ","T","1.05","0","0","0","3284                ","0","SD                                                ","1","1","631.54.01","N","0260000680001",,,"1.05",
"1419","ROTULAS SUPERIORES (47)","COMPRA DE REPUESTOS","B","88","S ",,"253",,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","52.64","0","0","0","1436                ","0","SD                                                ","1","5","631.54.01","N","0260000680001",,,"52.64",
"1638","FILTRO DE ACEITE MAZDA BT 50 CONVENIO USO","FILTRO DE ACEITE MAZDA BT 50 CONVENIO USO","B","88","S ",,,,"Unidad                                            ","N","2","152.38.13.001                 ","-                             ","I","3.53","0","0","0","0                   ","0","0                                                 ","1","5","631.54.01","N","0260000680001",,,"3.53",
"31","BORRADOR DE ESFERO Y LAPIZ GRANDE..","1131","B","91","S ","-                                                           ","253",,"Unidad                                            ","N","1","131.01.04.001                 ","-                             ","I","0.1","20","8","12","1131                ","0.1","SD                                                ","1","5","634.08.04","N","0260000680001",,,"0.1",
"36","LIGAS 8 CM FUNDA DE 500 GR..","1139","B","91","S ","-                                                           ","253",,"Unidad                                            ","N","1","131.01.04.001                 ","-                             ","I","3.59","11","2","9","1139                ","3.59","SD                                                ","1","5","634.08.04","N","0260000680001",,,"3.59",
"1457","CODOS PLASTIGAMA 1/2","13705","B","87","S ",,"357",,"Unidad                                            ","N","2","152.38.11.001                 ","-                             ","I","0.73","6","0","6","13705               ","0.73","SD                                                ","1","2","631.54.01","N","0260000680001",,,"0.73",
"1504","GRASA SG CHASIS LITIO","GRASA SG CHASIS LITIO","B","85","S ",,,,"Libras                                            ","N","2","152.38.03.001                 ","-                             ","I","2.13","3","0","3","0                   ","2.13","0                                                 ","1","0","631.54.01","N","0260000680001",,,"2.13",
