"idproducto","producto","referencia","tipo","idcategoria","estado","url","idmarca","activo","unidad","facturacion","idbodega","cuenta_inv","cuenta_ing","tributo","costo","ingreso","egreso","saldo","codigo","lifo","codigob","tipourl","minimo","cuenta_gas","controlserie","registro","partida","fob","promedio","fifo"
1779,"ABRAZADERA DE 1'","MATERIALES ELÉCTRICOS PARA LA ILUMINACIÓN DE LA IGLESIA MATRIZ DEL CANTÓN CHIMBO.","B",87,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","I","0.022300","30.000000","30.000000","0.000000","0                   ","0.020000","0                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"0.022300",NULL
1877,"LITROS DE ACEITE 15W40 MAZDA CONVENIO DE USO","LITROS DE ACEITE 15W40 MAZDA CONVENIO DE USO","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.03.001                 ","-                             ","I","5.995000","2.000000","2.000000","0.000000","0                   ","5.350000","0                                                 ",1,"0","631.54.01","N","0260000680001",NULL,NULL,"5.995000",NULL
1906,"CABLE DE ACELERADOR FC","CABLE DE ACELERADOR FC","B",88,"S ","-                                                           ",1,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","64.960000","1.000000","1.000000","0.000000","xml-0               ","58.000000","-                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"64.960000",NULL
1908,"CAUCHO DIAFRAGMA DE PULMON DE FRENO","CAUCHO DIAFRAGMA DE PULMON DE FRENO","B",88,"S ","-                                                           ",1,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","7.620000","1.000000","1.000000","0.000000","xml-0               ","6.800000","-                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"7.620000",NULL
1902,"GUANTES INDUSTRIALES NITRILO FLOCADO","GUANTES INDUSTRIALES NITRILO FLOCADO","B",82,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.02.001                 ","-                             ","I","2.956800","198.000000","140.000000","58.000000","No Aplica           ","2.640000","No Aplica                                         ",1,"3","631.54.01","N","0260000680001",NULL,NULL,"2.956800",NULL
1628,"REFLECTORES DE 400W LED 40000H 40000LM","REFLECTORES DE 400W LED 40000H 40000LM","B",87,"S ",NULL,NULL,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","I","190.400000","11.000000","11.000000","0.000000","0                   ","190.400000","0                                                 ",1,"0","631.54.01","N","0260000680001",NULL,NULL,"190.400000",NULL
1211,"NAYLON STIHL NEGRO 591 METROS 3.3MM","CARGA INICIAL","B",85,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.03.001                 ","-                             ","T","154.000000","0.000000","0.000000","0.000000","5032                ","0.000000","SD                                                ",1,"1","631.54.01","N","0260000680001",NULL,NULL,"154.000000",NULL
1128,"CINTA TRICOLOR 200 METROS","ADQUISICION DE MATERIALES DE CONSTRUCCION PARA UTILIZAR EN LOS MERCADOS Y PLAZAS","B",87,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","I","35.000000","0.000000","0.000000","0.000000","5336                ","0.000000","SD                                                ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"35.000000",NULL
1374,"JUEGO DE ZAPATAS","1176","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","0.000000","0.000000","0.000000","0.000000","1176                ","0.000000","SD                                                ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"0.000000",NULL
1230,"1/2 QUINTAL DE VARILLA DE 6MM","-","B",87,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","I","0.000000","0.000000","0.000000","0.000000","-                   ","0.000000","SD                                                ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"0.000000",NULL
1651,"FILTRO DE COMBUSTIBLE RA110CONSEJOP","FILTRO DE COMBUSTIBLE RA110CONSEJOP","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","0.000000","0.000000","0.000000","0.000000","0                   ","0.000000","SD                                                ",1,"0","631.54.01","N","0260000680001",NULL,NULL,"0.000000",NULL
260,"FILTRO DE COMBUSTIBLE SFF-588F.","2120","B",85,"S ","-                                                           ",253,NULL,"Unidad                                            ","N",2,"152.38.03.001                 ","-                             ","I","29.776000","5.000000","0.000000","5.000000","2120                ","29.776000","-                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"29.776000",NULL
287,"VALVULAS 573","3164","B",88,"S ","-                                                           ",253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","2.016250","8.000000","0.000000","8.000000","3164                ","2.016300","-                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"2.016250",NULL
1783,"CONTROL DMX SUNLITE CONTROL BOX 256 DMX CHANNEL / USB 2.0 ETHERNET PIMCH.","MATERIALES ELÉCTRICOS PARA LA ILUMINACIÓN DE LA IGLESIA MATRIZ DEL CANTÓN CHIMBO.","B",87,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","I","560.000000","2.000000","2.000000","0.000000","0                   ","500.000000","0                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"560.000000",NULL
1229,"ASPERSORES DE 3/4 BRONCE","-","B",87,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","I","0.000000","0.000000","0.000000","0.000000","-                   ","0.000000","SD                                                ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"0.000000",NULL
1839,"FILTRO AIRE PRIMARIO C-23610 MOTON. CAT. 120M","REPUESTOS Y ACCESORIOS PARA LA MAQUINARIA Y VEHÍCULOS DEL GADMCCH.","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","84.000000","1.000000","1.000000","0.000000","0                   ","75.000000","0                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"84.000000",NULL
1857,"FILTRO RACORT-ST-GOT    VOLQ. HINO GH 2","REPUESTOS Y ACCESORIOS PARA LA MAQUINARIA Y VEHÍCULOS DEL GADMCCH.","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","17.920000","1.000000","1.000000","0.000000","0                   ","16.000000","0                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"17.920000",NULL
1953,"VÁLVULA DEL SELECTOR DE TOMA FUERZA","VÁLVULA DEL SELECTOR DE TOMA FUERZA","B",88,"S ","-                                                           ",1,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","36.960000","1.000000","1.000000","0.000000","xml-0               ","33.000000","-                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"36.960000",NULL
1987,"KIT DE EMBRAGUE     RECOLECTOR DINA","REPUESTOS PARA LA REPARACIÓN DEL MOTOR DEL RECOLECTOR DE BASURA DINA DE PROPIEDAD MUNICIPAL......","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","T","322.000000","1.000000","1.000000","0.000000","No Aplica           ","322.000000","No Aplica                                         ",1,"3","631.54.01","N","0260000680001",NULL,NULL,"322.000000",NULL
1029,"GAFAS DE PROTECCION","ADQUISICION DE PRENDAS DE PROTECCION POR EMERGENCIA","B",82,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.02.001                 ","-                             ","I","3.248000","0.000000","0.000000","0.000000","5257                ","0.000000","SD                                                ",1,"1","631.54.01","N","0260000680001",NULL,NULL,"3.248000",NULL
1604,"PEGA DE TUBERIA PVC LITRO","ADECENTAMIENTO Y MANTENIMIENTO DEL GRAMADO DEL ESTADIO MUNICIPAL DE PUYAHUATA(INSTALACION DEL SISTEMA DE RIEGO).","B",87,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.11.001                 ","-                             ","I","0.000000","0.000000","0.000000","0.000000","0                   ","0.000000","0                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"0.000000",NULL
140,"FILTRO DE HIDRAULICO LP-164","194","B",88,"S ","-                                                           ",253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","12.566250","8.000000","0.000000","8.000000","194                 ","12.566300","-                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"12.566250",NULL
1739,"CABLE SUCRE 2X14","MATERIALES PARA ILUMINAR EL HALL DE INGRESO AL GAD MUNICIPAL DEL CANTÓN CHIMBO","B",87,"S ",NULL,253,NULL,"Metros                                            ","N",2,"152.38.11.001                 ","-                             ","I","1.344000","30.000000","30.000000","0.000000","0                   ","1.200000","0                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"1.344000",NULL
1835,"FILTRO DE ACEITE   MINIVOLQ. CHEVRO. NPR","REPUESTOS Y ACCESORIOS PARA LA MAQUINARIA Y VEHÍCULOS DEL GADMCCH.","B",88,"S ",NULL,253,NULL,"Unidad                                            ","N",2,"152.38.13.001                 ","-                             ","I","11.200000","1.000000","1.000000","0.000000","0                   ","10.000000","0                                                 ",1,"5","631.54.01","N","0260000680001",NULL,NULL,"11.200000",NULL
